id,multiplier,recorded_at
12205,1.48,2026-05-24 08:52:36.969067+00
12206,1.53,2026-05-24 08:53:01.563823+00
12207,3.27,2026-05-24 08:53:26.277425+00
12208,12.51,2026-05-24 08:54:06.907361+00
12209,3.21,2026-05-24 08:54:39.908407+00
12210,3.4,2026-05-24 08:55:04.407416+00
12211,1.1,2026-05-24 08:55:21.003601+00
12212,2.49,2026-05-24 08:55:45.747014+00
12213,2.93,2026-05-24 08:56:10.113927+00
12214,1.09,2026-05-24 08:56:26.673308+00
12215,6.32,2026-05-24 08:56:59.473332+00
12216,3.27,2026-05-24 08:57:32.480044+00
12217,2.92,2026-05-24 08:57:57.128884+00
12218,8.62,2026-05-24 08:58:38.187967+00
12219,1.06,2026-05-24 08:58:46.395881+00
12220,1.09,2026-05-24 08:59:02.806969+00
12221,2.38,2026-05-24 08:59:27.253545+00
12222,9.91,2026-05-24 09:00:00.077687+00
12223,5.68,2026-05-24 09:00:41.134883+00
12224,3.62,2026-05-24 09:01:05.558046+00
12225,2.01,2026-05-24 09:01:30.425467+00
12226,9.01,2026-05-24 09:02:03.299061+00
12227,2.08,2026-05-24 09:02:27.963973+00
12228,8,2026-05-24 09:03:00.786021+00
12229,1.63,2026-05-24 09:03:25.579417+00
12230,1.12,2026-05-24 09:03:42.063393+00
12231,1.51,2026-05-24 09:03:58.179364+00
12232,4.95,2026-05-24 09:04:30.900341+00
12233,4.39,2026-05-24 09:05:04.103363+00
12234,1.34,2026-05-24 09:05:20.72836+00
12235,3.21,2026-05-24 09:05:45.389399+00
12236,1.06,2026-05-24 09:06:01.962672+00
12237,1.68,2026-05-24 09:06:18.416101+00
12238,3.35,2026-05-24 09:06:43.065428+00
12239,82.06,2026-05-24 09:07:56.445656+00
12240,2.98,2026-05-24 09:08:21.048196+00
12241,18.09,2026-05-24 09:09:10.013102+00
12242,3.73,2026-05-24 09:09:43.039061+00
12243,1.31,2026-05-24 09:09:59.47191+00
12244,1.15,2026-05-24 09:10:15.940254+00
12245,74.95,2026-05-24 09:11:21.100981+00
12246,13.16,2026-05-24 09:12:01.802365+00
12247,3.35,2026-05-24 09:12:34.870398+00
12248,1.2,2026-05-24 09:12:51.384446+00
12249,1.1,2026-05-24 09:12:59.566008+00
12250,501,2026-05-24 09:14:37.018494+00
12251,3.43,2026-05-24 09:15:01.565024+00
12252,25.25,2026-05-24 09:15:58.688403+00
12253,1.63,2026-05-24 09:16:15.063644+00
12254,2.32,2026-05-24 09:16:40.003084+00
12255,3.48,2026-05-24 09:17:04.537138+00
12256,1.46,2026-05-24 09:17:29.306006+00
12257,3.04,2026-05-24 09:17:53.999546+00
12258,10.75,2026-05-24 09:18:34.95382+00
12259,1.83,2026-05-24 09:18:59.783418+00
12260,1.81,2026-05-24 09:19:16.270488+00
12261,1.08,2026-05-24 09:19:32.760647+00
12262,9.42,2026-05-24 09:20:05.717331+00
12263,3.65,2026-05-24 09:20:38.744939+00
12264,13.38,2026-05-24 09:21:19.59193+00
12265,3.76,2026-05-24 09:21:52.441908+00
12266,1.21,2026-05-24 09:22:08.92757+00
12267,3.78,2026-05-24 09:22:33.400958+00
12268,1.03,2026-05-24 09:22:50.126094+00
12269,1.58,2026-05-24 09:23:06.571183+00
12270,3.65,2026-05-24 09:23:39.550077+00
12271,9.06,2026-05-24 09:24:12.623808+00
12272,6.98,2026-05-24 09:24:45.303047+00
12273,3.47,2026-05-24 09:25:18.460057+00
12274,4.5,2026-05-24 09:25:51.530745+00
12275,1.25,2026-05-24 09:26:08.192985+00
12276,2.03,2026-05-24 09:26:24.747148+00
12277,2.33,2026-05-24 09:26:49.313244+00
12278,1.1,2026-05-24 09:27:05.960481+00
12279,1.08,2026-05-24 09:27:22.451868+00
12280,1.84,2026-05-24 09:27:38.900952+00
12281,1.81,2026-05-24 09:28:03.586577+00
12282,17.32,2026-05-24 09:28:52.643828+00
12283,6.94,2026-05-24 09:29:25.521752+00
12284,1.59,2026-05-24 09:29:41.948692+00
12285,3.35,2026-05-24 09:30:14.761729+00
12286,3.25,2026-05-24 09:30:39.225978+00
12287,1.07,2026-05-24 09:30:55.750039+00
12288,1.86,2026-05-24 09:31:12.207975+00
12289,1.16,2026-05-24 09:31:28.548198+00
12290,8.91,2026-05-24 09:32:09.318665+00
12291,9,2026-05-24 09:32:41.984079+00
12292,9.89,2026-05-24 09:33:31.367049+00
12293,1.66,2026-05-24 09:33:47.802587+00
12294,1.74,2026-05-24 09:34:04.281176+00
12295,21.72,2026-05-24 09:35:01.57087+00
12296,2.36,2026-05-24 09:35:26.237108+00
12297,1.01,2026-05-24 09:35:34.383578+00
12298,12.13,2026-05-24 09:36:23.443+00
12299,3.7,2026-05-24 09:36:48.140995+00
12300,1.28,2026-05-24 09:37:04.624495+00
12301,1.2,2026-05-24 09:37:21.189378+00
12302,2.39,2026-05-24 09:37:45.978382+00
12303,1.19,2026-05-24 09:38:02.439219+00
12304,2.37,2026-05-24 09:38:27.029883+00
12305,1.45,2026-05-24 09:38:43.703653+00
12306,3.12,2026-05-24 09:39:08.36675+00
12307,1.28,2026-05-24 09:39:24.963987+00
12308,1.45,2026-05-24 09:39:41.393617+00
12309,2.39,2026-05-24 09:40:06.094477+00
12310,1.62,2026-05-24 09:40:22.532743+00
12311,3.35,2026-05-24 09:40:55.583604+00
12312,1.54,2026-05-24 09:41:12.113524+00
12313,1.14,2026-05-24 09:41:28.614043+00
12314,2.7,2026-05-24 09:41:53.324068+00
12315,2.84,2026-05-24 09:42:18.395797+00
12316,1.03,2026-05-24 09:42:34.996667+00
12317,1.23,2026-05-24 09:42:51.489987+00
12318,6.46,2026-05-24 09:43:24.248081+00
12319,1.25,2026-05-24 09:43:40.764503+00
12320,7.7,2026-05-24 09:44:21.841207+00
12321,16.43,2026-05-24 09:45:10.941066+00
12322,3.09,2026-05-24 09:45:35.610663+00
12323,1.38,2026-05-24 09:45:52.088128+00
12324,1.9,2026-05-24 09:46:16.707124+00
12325,1.22,2026-05-24 09:46:24.997071+00
12326,2.21,2026-05-24 09:46:49.438957+00
12327,1.89,2026-05-24 09:47:14.213196+00
12328,1.13,2026-05-24 09:47:30.809282+00
12329,7.19,2026-05-24 09:48:44.453724+00
12330,6.14,2026-05-24 09:48:44.453724+00
12331,1.51,2026-05-24 09:49:01.010779+00
12332,1.81,2026-05-24 09:49:17.313596+00
12333,1.7,2026-05-24 09:49:42.103719+00
12334,11.36,2026-05-24 09:50:22.926073+00
12335,3.21,2026-05-24 09:50:47.46515+00
12336,11.17,2026-05-24 09:51:36.783635+00
12337,6.85,2026-05-24 09:52:09.559871+00
12338,6.8,2026-05-24 09:52:50.659323+00
12339,1.23,2026-05-24 09:53:07.245062+00
12340,2.07,2026-05-24 09:53:23.620518+00
12341,7.52,2026-05-24 09:54:04.711196+00
12342,1.3,2026-05-24 09:54:21.230639+00
12343,2.12,2026-05-24 09:54:46.102037+00
12344,330.65,2026-05-24 09:56:07.267045+00
12345,1.05,2026-05-24 09:56:23.680647+00
12346,1.31,2026-05-24 09:56:40.206+00
12347,8.42,2026-05-24 09:57:21.113681+00
12348,2.94,2026-05-24 09:57:45.837047+00
12349,1.13,2026-05-24 09:58:02.415791+00
12350,14.5,2026-05-24 09:58:51.47986+00
12351,1.48,2026-05-24 09:59:07.884995+00
12352,1.26,2026-05-24 09:59:24.280581+00
12353,27.86,2026-05-24 10:00:12.978031+00
12354,1.05,2026-05-24 10:00:29.502526+00
12355,7.05,2026-05-24 10:01:10.63078+00
12356,1.34,2026-05-24 10:01:27.031552+00
12357,1.08,2026-05-24 10:01:35.354438+00
12358,1.11,2026-05-24 10:01:51.937968+00
12359,1.29,2026-05-24 10:02:08.380304+00
12360,1.72,2026-05-24 10:02:32.958006+00
12361,3.59,2026-05-24 10:02:57.622011+00
12362,1.19,2026-05-24 10:03:14.206671+00
12363,2.11,2026-05-24 10:03:38.982229+00
12364,2.23,2026-05-24 10:03:55.223459+00
12365,2.99,2026-05-24 10:04:28.141806+00
12366,2.28,2026-05-24 10:04:52.811802+00
12367,14.31,2026-05-24 10:05:33.402499+00
12368,2.34,2026-05-24 10:05:57.917571+00
12369,1.5,2026-05-24 10:06:14.368001+00
12370,13.27,2026-05-24 10:07:03.464957+00
12371,1.17,2026-05-24 10:07:20.032603+00
12372,1.71,2026-05-24 10:07:36.439643+00
12373,3.33,2026-05-24 10:08:09.276061+00
12374,1.21,2026-05-24 10:08:17.445924+00
12375,4.23,2026-05-24 10:08:50.343207+00
12376,152.48,2026-05-24 10:10:11.771727+00
12377,2.21,2026-05-24 10:10:28.129166+00
12378,1.35,2026-05-24 10:10:44.80167+00
12379,1.38,2026-05-24 10:11:09.38305+00
12380,1.01,2026-05-24 10:11:17.702306+00
12381,1.02,2026-05-24 10:11:34.150938+00
12382,2.19,2026-05-24 10:11:58.848604+00
12383,4.78,2026-05-24 10:12:31.659973+00
12384,1.01,2026-05-24 10:12:39.845473+00
12385,1.01,2026-05-24 10:12:56.318+00
12386,1.04,2026-05-24 10:13:04.495626+00
12387,6.22,2026-05-24 10:13:44.690417+00
12388,2.38,2026-05-24 10:14:09.296903+00
12389,1.01,2026-05-24 10:14:17.452934+00
12390,1.47,2026-05-24 10:14:42.215074+00
12391,1.18,2026-05-24 10:14:50.354025+00
12392,2.04,2026-05-24 10:15:14.953201+00
12393,11.41,2026-05-24 10:15:55.829214+00
12394,2.9,2026-05-24 10:16:28.858196+00
12395,2.67,2026-05-24 10:16:53.360678+00
12396,4.71,2026-05-24 10:17:26.262986+00
12397,1.13,2026-05-24 10:17:34.562693+00
12398,1.37,2026-05-24 10:17:51.071793+00
12399,2.37,2026-05-24 10:18:15.590629+00
12400,2.21,2026-05-24 10:18:40.273217+00
12401,4.85,2026-05-24 10:19:12.990033+00
12402,1.21,2026-05-24 10:19:29.617733+00
12403,60.08,2026-05-24 10:20:34.657972+00
12404,1.49,2026-05-24 10:20:51.172553+00
12405,1.4,2026-05-24 10:21:07.529847+00
12406,3.29,2026-05-24 10:21:40.347031+00
12407,1.8,2026-05-24 10:21:56.610312+00
12408,1.17,2026-05-24 10:22:13.20202+00
12409,1.16,2026-05-24 10:22:29.638009+00
12410,3.85,2026-05-24 10:22:54.199969+00
12411,10.98,2026-05-24 10:23:43.39844+00
12412,1.2,2026-05-24 10:23:59.933275+00
12413,3.77,2026-05-24 10:24:24.491802+00
12414,3.92,2026-05-24 10:24:57.395805+00
12415,1.49,2026-05-24 10:25:13.991072+00
12416,1.95,2026-05-24 10:25:38.728895+00
12417,3.96,2026-05-24 10:26:03.254208+00
12418,1.42,2026-05-24 10:26:19.699001+00
12419,2.25,2026-05-24 10:26:44.344233+00
12420,4.39,2026-05-24 10:27:17.165535+00
12421,1.66,2026-05-24 10:27:41.844308+00
12422,12.18,2026-05-24 10:28:22.634975+00
12423,1.22,2026-05-24 10:28:39.051008+00
12424,2.85,2026-05-24 10:29:03.813566+00
12425,2.53,2026-05-24 10:29:28.64123+00
12426,2.56,2026-05-24 10:29:53.669599+00
12427,2.06,2026-05-24 10:30:18.431637+00
12428,1.27,2026-05-24 10:30:34.962447+00
12429,7.01,2026-05-24 10:31:07.539592+00
12430,2.6,2026-05-24 10:31:32.091638+00
12431,6.97,2026-05-24 10:32:13.2584+00
12432,3.68,2026-05-24 10:32:46.296448+00
12433,3.33,2026-05-24 10:33:11.010399+00
12434,1.24,2026-05-24 10:33:27.532985+00
12435,1.14,2026-05-24 10:33:43.956081+00
12436,9.87,2026-05-24 10:34:16.6612+00
12437,4.84,2026-05-24 10:34:49.52115+00
12438,1.54,2026-05-24 10:35:05.98515+00
12439,1.15,2026-05-24 10:35:22.285617+00
12440,5.89,2026-05-24 10:35:54.941708+00
12441,1.96,2026-05-24 10:36:19.767941+00
12442,2.45,2026-05-24 10:36:44.405052+00
12443,2.61,2026-05-24 10:37:09.064816+00
12444,11.16,2026-05-24 10:37:49.833364+00
12445,3.03,2026-05-24 10:38:14.455784+00
12446,3.78,2026-05-24 10:38:47.163978+00
12447,1.91,2026-05-24 10:39:11.887911+00
12448,9.1,2026-05-24 10:39:44.653625+00
12449,1.2,2026-05-24 10:40:01.151886+00
12450,1.18,2026-05-24 10:40:17.638225+00
12451,2.38,2026-05-24 10:40:33.898811+00
12452,1.18,2026-05-24 10:40:50.393075+00
12453,19.36,2026-05-24 10:41:39.217009+00
12454,1.31,2026-05-24 10:41:55.658569+00
12455,1.55,2026-05-24 10:42:12.051093+00
12456,3.63,2026-05-24 10:42:44.947717+00
12457,1.03,2026-05-24 10:43:01.393718+00
12458,9.99,2026-05-24 10:43:34.102452+00
12459,1.76,2026-05-24 10:43:50.519814+00
12460,1.08,2026-05-24 10:44:06.906361+00
12461,1.08,2026-05-24 10:44:22.837025+00
12462,2.51,2026-05-24 10:44:46.503051+00
12463,1.53,2026-05-24 10:45:02.457652+00
12464,1.05,2026-05-24 10:45:18.958369+00
12465,10.27,2026-05-24 10:46:00.028727+00
12466,2.91,2026-05-24 10:46:24.703496+00
12467,1.33,2026-05-24 10:46:41.16756+00
12468,1.05,2026-05-24 10:46:57.6649+00
12469,3.62,2026-05-24 10:47:22.091339+00
12470,1.85,2026-05-24 10:47:46.94849+00
12471,1.53,2026-05-24 10:48:03.414046+00
12472,1.01,2026-05-24 10:48:19.960643+00
12473,61.8,2026-05-24 10:49:25.117797+00
12474,5.88,2026-05-24 10:49:57.855744+00
12475,1.1,2026-05-24 10:50:14.480489+00
12476,2.08,2026-05-24 10:50:30.954707+00
12477,1.23,2026-05-24 10:50:47.565617+00
12478,2.13,2026-05-24 10:51:12.152951+00
12479,2.1,2026-05-24 10:51:36.826914+00
12480,7.34,2026-05-24 10:52:09.467017+00
12481,9.6,2026-05-24 10:52:58.572697+00
12482,2.52,2026-05-24 10:53:23.150394+00
12483,1.36,2026-05-24 10:53:39.698511+00
12484,1.62,2026-05-24 10:53:56.125103+00
12485,1.04,2026-05-24 10:54:12.530087+00
12486,1.94,2026-05-24 10:54:29.019483+00
12487,7.9,2026-05-24 10:55:10.023665+00
12488,1.3,2026-05-24 10:55:26.520669+00
12489,1.04,2026-05-24 10:55:34.753876+00
12490,3.64,2026-05-24 10:56:07.709017+00
12491,2.04,2026-05-24 10:56:32.369048+00
12492,2.16,2026-05-24 10:56:48.835032+00
12493,1.21,2026-05-24 10:57:05.326799+00
12494,11.88,2026-05-24 10:57:54.435544+00
12495,8.43,2026-05-24 10:58:35.345449+00
12496,1.38,2026-05-24 10:58:51.88979+00
12497,3.14,2026-05-24 10:59:16.564982+00
12498,2.59,2026-05-24 10:59:41.289408+00
12499,1.41,2026-05-24 10:59:57.85037+00
12500,3.68,2026-05-24 11:00:30.740138+00
12501,37.65,2026-05-24 11:02:25.21667+00
12502,1.2,2026-05-24 11:02:41.843301+00
12503,1.15,2026-05-24 11:02:58.406882+00
12504,1.49,2026-05-24 11:03:14.804815+00
12505,1.12,2026-05-24 11:03:31.279925+00
12506,1.98,2026-05-24 11:03:47.028028+00
12507,1.32,2026-05-24 11:04:03.306591+00
12508,3.19,2026-05-24 11:04:36.25334+00
12509,1.18,2026-05-24 11:04:52.800248+00
12510,3.89,2026-05-24 11:05:17.103964+00
12511,4.7,2026-05-24 11:05:49.855532+00
12512,1.78,2026-05-24 11:06:14.604585+00
12513,1.03,2026-05-24 11:06:22.841032+00
12514,6.32,2026-05-24 11:07:03.986547+00
12515,1.15,2026-05-24 11:07:12.23181+00
12516,1.47,2026-05-24 11:07:36.897744+00
12517,2.16,2026-05-24 11:07:53.176676+00
12518,1.04,2026-05-24 11:08:09.695031+00
12519,3.97,2026-05-24 11:08:42.50504+00
12520,3.28,2026-05-24 11:09:06.921051+00
12521,19.37,2026-05-24 11:09:56.026504+00
12522,8.92,2026-05-24 11:10:36.985358+00
12523,8.92,2026-05-24 11:11:09.780057+00
12524,1.48,2026-05-24 11:11:26.149897+00
12525,2.02,2026-05-24 11:11:51.102288+00
12526,1.78,2026-05-24 11:12:07.513305+00
12527,2.4,2026-05-24 11:12:32.023229+00
12528,1.74,2026-05-24 11:12:56.899852+00
12529,1.01,2026-05-24 11:13:05.091617+00
12530,3,2026-05-24 11:13:37.883115+00
12531,3.42,2026-05-24 11:14:02.475092+00
12532,2.01,2026-05-24 11:14:27.458379+00
12533,9.63,2026-05-24 11:15:08.276634+00
12534,1.01,2026-05-24 11:15:16.484389+00
12535,2,2026-05-24 11:15:41.205635+00
12536,1.5,2026-05-24 11:15:57.664385+00
12537,11.84,2026-05-24 11:16:46.747099+00
12538,4.91,2026-05-24 11:17:19.650986+00
12539,11.71,2026-05-24 11:18:00.511637+00
12540,4.74,2026-05-24 11:18:33.242399+00
12541,1.26,2026-05-24 11:18:49.752913+00
12542,1.19,2026-05-24 11:19:06.25336+00
12543,1.82,2026-05-24 11:19:22.589265+00
12544,1.17,2026-05-24 11:19:39.048197+00
12545,1.04,2026-05-24 11:19:54.889008+00
12546,1.39,2026-05-24 11:20:10.729042+00
12547,7.39,2026-05-24 11:20:49.86521+00
12548,1.29,2026-05-24 11:21:06.334857+00
12549,1.11,2026-05-24 11:21:14.664047+00
12550,1.32,2026-05-24 11:21:31.092032+00
12551,2.21,2026-05-24 11:21:55.721065+00
12552,3.77,2026-05-24 11:22:28.749262+00
12553,1.05,2026-05-24 11:22:45.298028+00
12554,2.84,2026-05-24 11:23:10.020952+00
12555,2.95,2026-05-24 11:23:34.554902+00
12556,1.13,2026-05-24 11:23:51.176936+00
12557,1.84,2026-05-24 11:24:07.512437+00
12558,1.46,2026-05-24 11:24:24.045913+00
12559,28.65,2026-05-24 11:25:21.381408+00
12560,1.79,2026-05-24 11:25:46.101979+00
12561,1.58,2026-05-24 11:26:02.624386+00
12562,1.56,2026-05-24 11:26:18.94057+00
12563,1.4,2026-05-24 11:26:35.351644+00
12564,1.04,2026-05-24 11:26:51.866111+00
12565,1.27,2026-05-24 11:27:07.831917+00
12566,1.32,2026-05-24 11:27:23.63721+00
12567,3.92,2026-05-24 11:27:56.482526+00
12568,4.77,2026-05-24 11:28:29.369698+00
12569,1.79,2026-05-24 11:28:45.949401+00
12570,10.59,2026-05-24 11:29:26.656409+00
12571,11.35,2026-05-24 11:30:15.983258+00
12572,3.25,2026-05-24 11:30:40.53585+00
12573,2.6,2026-05-24 11:31:05.312814+00
12574,3.75,2026-05-24 11:31:38.293+00
12575,4.1,2026-05-24 11:32:02.810045+00
12576,1.05,2026-05-24 11:32:19.22615+00
12577,2.45,2026-05-24 11:32:44.077809+00
12578,2.19,2026-05-24 11:33:08.721665+00
12579,1.79,2026-05-24 11:33:25.093602+00
12580,9.99,2026-05-24 11:34:05.862888+00
12581,1.42,2026-05-24 11:34:22.260224+00
12582,3.22,2026-05-24 11:34:46.997158+00
12583,1.21,2026-05-24 11:35:03.468034+00
12584,2.03,2026-05-24 11:35:28.128531+00
12585,1.09,2026-05-24 11:35:36.377487+00
12586,1.22,2026-05-24 11:35:52.669826+00
12587,1.16,2026-05-24 11:36:09.321222+00
12588,2.1,2026-05-24 11:36:34.051947+00
12589,1.64,2026-05-24 11:36:50.36811+00
12590,1.44,2026-05-24 11:37:06.741975+00
12591,1.24,2026-05-24 11:37:23.242362+00
12592,1.26,2026-05-24 11:37:39.540388+00
12593,12.14,2026-05-24 11:38:28.372683+00
12594,81.68,2026-05-24 11:39:33.400041+00
12595,1.48,2026-05-24 11:39:50.04398+00
12596,7.05,2026-05-24 11:40:31.086585+00
12597,2.99,2026-05-24 11:40:55.738217+00
12598,3.56,2026-05-24 11:41:20.515254+00
12599,3.06,2026-05-24 11:41:53.446748+00
12600,4.65,2026-05-24 11:42:26.271068+00
12601,1.79,2026-05-24 11:42:42.635068+00
12602,1.75,2026-05-24 11:43:07.390354+00
12603,10.9,2026-05-24 11:43:48.62824+00
12604,1.79,2026-05-24 11:44:04.963599+00
12605,3.74,2026-05-24 11:44:37.931354+00
12606,1.19,2026-05-24 11:44:54.600879+00
12607,1.94,2026-05-24 11:45:10.958128+00
12608,1.01,2026-05-24 11:45:27.410295+00
12609,3.15,2026-05-24 11:45:52.143455+00
12610,17.43,2026-05-24 11:46:40.815027+00
12611,1.28,2026-05-24 11:46:57.284646+00
12612,1.32,2026-05-24 11:47:13.72622+00
12613,2.24,2026-05-24 11:47:38.435785+00
12614,2.11,2026-05-24 11:48:03.096243+00
12615,2.59,2026-05-24 11:48:27.719632+00
12616,10.83,2026-05-24 11:49:08.912995+00
12617,1.98,2026-05-24 11:49:33.660961+00
12618,2.34,2026-05-24 11:49:58.356947+00
12619,1.2,2026-05-24 11:50:06.667099+00
12620,1.23,2026-05-24 11:50:55.94223+00
12621,1.14,2026-05-24 11:51:12.374577+00
12622,3.76,2026-05-24 11:51:45.366876+00
12623,2.5,2026-05-24 11:52:10.142381+00
12624,1.19,2026-05-24 11:52:26.610917+00
12625,18.4,2026-05-24 11:53:15.577441+00
12626,1.21,2026-05-24 11:53:32.068203+00
12627,1.19,2026-05-24 11:53:40.229051+00
12628,1.8,2026-05-24 11:54:04.816032+00
12629,9.2,2026-05-24 11:54:37.513896+00
12630,2.21,2026-05-24 11:55:02.124422+00
12631,55.65,2026-05-24 11:56:07.407973+00
12632,1.2,2026-05-24 11:56:24.007242+00
12633,2.25,2026-05-24 11:56:40.4526+00
12634,1.63,2026-05-24 11:57:05.243368+00
12635,1.33,2026-05-24 11:57:21.823025+00
12636,2.62,2026-05-24 11:57:46.637623+00
12637,1.16,2026-05-24 11:58:03.048726+00
12638,1.33,2026-05-24 11:58:19.49739+00
12639,1.5,2026-05-24 11:58:35.833823+00
12640,1.28,2026-05-24 11:58:51.878539+00
12641,2.08,2026-05-24 11:59:15.750409+00
12642,1.06,2026-05-24 11:59:23.86394+00
12643,1.01,2026-05-24 11:59:40.466864+00
12644,9.11,2026-05-24 12:00:21.414716+00
12645,4.88,2026-05-24 12:00:54.416604+00
12646,24.35,2026-05-24 12:01:43.066231+00
12647,1.93,2026-05-24 12:02:07.752991+00
12648,1.3,2026-05-24 12:02:24.363981+00
12649,2.46,2026-05-24 12:02:49.189668+00
12650,2.19,2026-05-24 12:03:13.883808+00
12651,1.09,2026-05-24 12:03:22.057856+00
12652,1.5,2026-05-24 12:03:46.882047+00
12653,2.1,2026-05-24 12:04:11.614466+00
12654,1.16,2026-05-24 12:04:28.112641+00
12655,2.2,2026-05-24 12:04:44.792628+00
12656,2.08,2026-05-24 12:05:09.374995+00
12657,4.26,2026-05-24 12:05:42.209395+00
12658,1.07,2026-05-24 12:05:58.913427+00
12659,1.36,2026-05-24 12:06:15.4306+00
12660,1.67,2026-05-24 12:06:31.820261+00
12661,1.25,2026-05-24 12:06:48.389647+00
12662,1.16,2026-05-24 12:07:04.750683+00
12663,1.31,2026-05-24 12:07:21.288307+00
12664,2.12,2026-05-24 12:07:37.151677+00
12665,3.04,2026-05-24 12:08:10.17449+00
12666,1.82,2026-05-24 12:08:26.511501+00
12667,1.97,2026-05-24 12:08:51.291007+00
12668,1.01,2026-05-24 12:08:59.464831+00
12669,1.22,2026-05-24 12:09:15.467412+00
12670,1.42,2026-05-24 12:09:31.125581+00
12671,1.67,2026-05-24 12:09:55.014453+00
12672,1.02,2026-05-24 12:10:11.213584+00
12673,10.54,2026-05-24 12:10:51.953731+00
12674,1.84,2026-05-24 12:11:08.418573+00
12675,2.36,2026-05-24 12:11:32.94421+00
12676,8.99,2026-05-24 12:12:13.857807+00
12677,3.5,2026-05-24 12:12:46.697786+00
12678,3.54,2026-05-24 12:13:11.291873+00
12679,2.43,2026-05-24 12:13:35.874505+00
12680,1.81,2026-05-24 12:14:00.603586+00
12681,28.04,2026-05-24 12:14:49.451133+00
12682,1.01,2026-05-24 12:15:05.871823+00
12683,2.13,2026-05-24 12:15:30.753472+00
12684,1.28,2026-05-24 12:15:47.295576+00
12685,44.28,2026-05-24 12:16:44.313062+00
12686,3.31,2026-05-24 12:17:17.099932+00
12687,1.04,2026-05-24 12:17:25.315747+00
12688,1.21,2026-05-24 12:17:41.696051+00
12689,4.14,2026-05-24 12:18:14.608433+00
12690,1.73,2026-05-24 12:18:30.999048+00
12691,1.18,2026-05-24 12:18:47.526708+00
12692,1.28,2026-05-24 12:19:03.978038+00
12693,501,2026-05-24 12:20:32.951876+00
12694,1.23,2026-05-24 12:20:49.329473+00
12695,4.06,2026-05-24 12:21:22.288238+00
12696,1.04,2026-05-24 12:21:38.764478+00
12697,1.06,2026-05-24 12:22:28.054074+00
12698,2.09,2026-05-24 12:22:52.811331+00
12699,1.52,2026-05-24 12:23:09.359786+00
12700,13.38,2026-05-24 12:23:58.382392+00
12701,3.62,2026-05-24 12:24:23.110731+00
12702,1.32,2026-05-24 12:24:39.563292+00
12703,3.83,2026-05-24 12:25:12.551405+00
12704,25.52,2026-05-24 12:26:01.330072+00
12705,1.14,2026-05-24 12:26:17.826424+00
12706,2.63,2026-05-24 12:26:42.364733+00
12707,1.05,2026-05-24 12:26:58.951997+00
12708,1.4,2026-05-24 12:27:15.390748+00
12709,3.14,2026-05-24 12:27:39.836865+00
12710,7.19,2026-05-24 12:28:20.829372+00
12711,1.03,2026-05-24 12:28:37.338299+00
12712,95.97,2026-05-24 12:29:42.10305+00
12713,1.34,2026-05-24 12:29:58.708743+00
12714,1.01,2026-05-24 12:30:15.139036+00
12715,1.01,2026-05-24 12:30:31.214684+00
12716,6.9,2026-05-24 12:31:02.684649+00
12717,1.64,2026-05-24 12:31:27.488804+00
12718,1.16,2026-05-24 12:31:35.686986+00
12719,1.12,2026-05-24 12:31:52.242976+00
12720,1.28,2026-05-24 12:32:08.69205+00
12721,3.83,2026-05-24 12:32:41.456216+00
12722,1.11,2026-05-24 12:32:49.592802+00
12723,10.96,2026-05-24 12:33:38.756098+00
12724,2.14,2026-05-24 12:33:58.380448+00
12725,2.1,2026-05-24 12:34:23.948091+00
12726,2.06,2026-05-24 12:34:40.771418+00
12727,1.33,2026-05-24 12:34:57.283386+00
12728,1.21,2026-05-24 12:35:13.942022+00
12729,11.81,2026-05-24 12:36:03.360703+00
12730,19.17,2026-05-24 12:36:52.81967+00
12731,1.17,2026-05-24 12:37:01.090308+00
12732,1.19,2026-05-24 12:37:17.648984+00
12733,1.08,2026-05-24 12:37:34.105722+00
12734,1.4,2026-05-24 12:37:50.778656+00
12735,1.5,2026-05-24 12:38:07.260195+00
12736,1.01,2026-05-24 12:38:23.814965+00
12737,1.02,2026-05-24 12:38:32.061311+00
12738,2.01,2026-05-24 12:38:56.926629+00
12739,11.11,2026-05-24 12:39:37.943394+00
12740,1.4,2026-05-24 12:39:54.458567+00
12741,1.23,2026-05-24 12:40:10.990593+00
12742,2.02,2026-05-24 12:40:35.73591+00
12743,1.56,2026-05-24 12:40:52.347234+00
12744,7.62,2026-05-24 12:41:33.643225+00
12745,1.11,2026-05-24 12:41:50.650066+00
12746,3.93,2026-05-24 12:42:15.361745+00
