id,multiplier,recorded_at
8083,3.4900,2026-05-23 01:39:38.691237+00
8084,1.2000,2026-05-23 01:39:55.351698+00
8085,1.0200,2026-05-23 01:40:03.702966+00
8086,1.8500,2026-05-23 01:40:28.683902+00
8087,1.0500,2026-05-23 01:40:36.938051+00
8088,1.5700,2026-05-23 01:41:01.9757+00
8089,2.6500,2026-05-23 01:41:26.862563+00
8090,1.4900,2026-05-23 01:41:43.416035+00
8091,3.0400,2026-05-23 01:42:08.448042+00
8092,6.4600,2026-05-23 01:42:41.414041+00
8093,4.0700,2026-05-23 01:43:14.67699+00
8094,2.1200,2026-05-23 01:43:39.642946+00
8095,1.1100,2026-05-23 01:43:56.48907+00
8096,2.1000,2026-05-23 01:44:21.312303+00
8097,2.2800,2026-05-23 01:44:37.812189+00
8098,8.6700,2026-05-23 01:45:19.145779+00
8099,1.1100,2026-05-23 01:45:35.774186+00
8100,1.5600,2026-05-23 01:45:52.326972+00
8101,1.1100,2026-05-23 01:46:08.931963+00
8102,1.6900,2026-05-23 01:46:25.292458+00
8103,1.0800,2026-05-23 01:46:41.985921+00
8104,1.2900,2026-05-23 01:46:58.61798+00
8105,1.2000,2026-05-23 01:47:15.171984+00
8106,1.1700,2026-05-23 01:47:31.851072+00
8107,2.5600,2026-05-23 01:47:56.819709+00
8108,2.0200,2026-05-23 01:48:13.337506+00
8109,1.0400,2026-05-23 01:48:29.868515+00
8110,19.9400,2026-05-23 01:49:19.620999+00
8111,4.1900,2026-05-23 01:49:53.043022+00
8112,3.1000,2026-05-23 01:50:18.045522+00
8113,1.1100,2026-05-23 01:50:34.561007+00
8114,1.3500,2026-05-23 01:50:51.291137+00
8115,1.0300,2026-05-23 01:50:59.579709+00
8116,2.7600,2026-05-23 01:51:24.314896+00
8117,1.4400,2026-05-23 01:51:49.152076+00
8118,1.5400,2026-05-23 01:52:05.819452+00
8119,329.4600,2026-05-23 01:53:27.603534+00
8120,1.0400,2026-05-23 01:53:44.183636+00
8121,1.1500,2026-05-23 01:54:01.055344+00
8122,1.9100,2026-05-23 01:54:17.702068+00
8123,2.1800,2026-05-23 01:54:42.390236+00
8124,2.5100,2026-05-23 01:55:07.397501+00
8125,2.5100,2026-05-23 01:55:40.516516+00
8126,1.6600,2026-05-23 01:56:05.409916+00
8127,2.0000,2026-05-23 01:56:21.978043+00
8128,4.1200,2026-05-23 01:56:55.333112+00
8129,4.6800,2026-05-23 01:57:28.241622+00
8130,1.0200,2026-05-23 01:57:44.998699+00
8131,11.9100,2026-05-23 01:58:59.800081+00
8132,2.1700,2026-05-23 01:59:25.373974+00
8133,1.4700,2026-05-23 01:59:41.973547+00
8134,3.1200,2026-05-23 02:00:06.817078+00
8135,1.0200,2026-05-23 02:00:23.633496+00
8136,1.0400,2026-05-23 02:00:40.280284+00
8137,1.1300,2026-05-23 02:00:48.556696+00
8138,1.0200,2026-05-23 02:01:05.188921+00
8139,1.7700,2026-05-23 02:01:21.815047+00
8140,1.0600,2026-05-23 02:01:38.536387+00
8141,1.7500,2026-05-23 02:01:55.106499+00
8142,110.7600,2026-05-23 02:03:09.372406+00
8143,1.1600,2026-05-23 02:03:26.03356+00
8144,3.2900,2026-05-23 02:03:51.049023+00
8145,1.0300,2026-05-23 02:04:07.640148+00
8146,4.6200,2026-05-23 02:04:41.173956+00
8147,2.0100,2026-05-23 02:04:57.705185+00
8148,2.3200,2026-05-23 02:05:22.459473+00
8149,1.0500,2026-05-23 02:05:39.022118+00
8150,6.1900,2026-05-23 02:06:12.046649+00
8151,2.9800,2026-05-23 02:06:45.072736+00
8152,1.1400,2026-05-23 02:06:53.35303+00
8153,1.2600,2026-05-23 02:07:09.912739+00
8154,6.3300,2026-05-23 02:07:51.363098+00
8155,4.2600,2026-05-23 02:08:15.997716+00
8156,1.4400,2026-05-23 02:08:41.04498+00
8157,1.5400,2026-05-23 02:08:57.586416+00
8158,1.1400,2026-05-23 02:09:14.221599+00
8159,1.8500,2026-05-23 02:09:30.814727+00
8160,2.3400,2026-05-23 02:09:56.158065+00
8161,1.3200,2026-05-23 02:10:12.750115+00
8162,1.0100,2026-05-23 02:10:21.026085+00
8163,26.1100,2026-05-23 02:11:18.653137+00
8164,1.4500,2026-05-23 02:11:35.32508+00
8165,1.0700,2026-05-23 02:11:51.968686+00
8166,2.7900,2026-05-23 02:12:16.893667+00
8167,1.0500,2026-05-23 02:12:33.559974+00
8168,6.1600,2026-05-23 02:13:07.071958+00
8169,1.5100,2026-05-23 02:13:23.690086+00
8170,3.4800,2026-05-23 02:13:48.543098+00
8171,1.0700,2026-05-23 02:14:05.101087+00
8172,1.2000,2026-05-23 02:14:21.553127+00
8173,2.2900,2026-05-23 02:14:46.608685+00
8174,3.7500,2026-05-23 02:15:11.57692+00
8175,1.1300,2026-05-23 02:15:28.137872+00
8176,9.0500,2026-05-23 02:16:09.371659+00
8177,9.9900,2026-05-23 02:16:50.504586+00
8178,3.0400,2026-05-23 02:17:15.376033+00
8179,3.8900,2026-05-23 02:17:48.671197+00
8180,11.3300,2026-05-23 02:18:29.625118+00
8181,2.4800,2026-05-23 02:18:54.423512+00
8182,1.5400,2026-05-23 02:19:19.387994+00
8183,1.2000,2026-05-23 02:19:27.597498+00
8184,1.2600,2026-05-23 02:19:44.082957+00
8185,2.3800,2026-05-23 02:20:09.045203+00
8186,1.0800,2026-05-23 02:20:25.772181+00
8187,7.6000,2026-05-23 02:21:07.292788+00
8188,2.2600,2026-05-23 02:21:23.784798+00
8189,1.9100,2026-05-23 02:21:48.795603+00
8190,1.0100,2026-05-23 02:21:57.03452+00
8191,1.5500,2026-05-23 02:22:21.937162+00
8192,2.6800,2026-05-23 02:22:46.895611+00
8193,12.5200,2026-05-23 02:23:28.027645+00
8194,1.3100,2026-05-23 02:23:44.581013+00
8195,1.2200,2026-05-23 02:24:01.241066+00
8196,2.4200,2026-05-23 02:25:23.817192+00
8197,29.9000,2026-05-23 02:25:23.817192+00
8198,1.1900,2026-05-23 02:25:40.422062+00
8199,4.1900,2026-05-23 02:26:05.298467+00
8200,3.7700,2026-05-23 02:26:38.608712+00
8201,6.1700,2026-05-23 02:27:11.575526+00
8202,1.0400,2026-05-23 02:27:28.042859+00
8203,1.7000,2026-05-23 02:27:44.719248+00
8204,2.0700,2026-05-23 02:28:09.655134+00
8205,29.0600,2026-05-23 02:29:22.223807+00
8206,12.1200,2026-05-23 02:29:46.708458+00
8207,1.5000,2026-05-23 02:30:03.435913+00
8208,1.4900,2026-05-23 02:30:28.373885+00
8209,1.3000,2026-05-23 02:30:45.241729+00
8210,1.1000,2026-05-23 02:30:53.52242+00
8211,1.3300,2026-05-23 02:31:10.139339+00
8212,1.0300,2026-05-23 02:31:26.817521+00
8213,501.0000,2026-05-23 02:32:56.705347+00
8214,4.9100,2026-05-23 02:33:29.759835+00
8215,1.0200,2026-05-23 02:33:46.500422+00
8216,2.2000,2026-05-23 02:34:03.057669+00
8217,4.8500,2026-05-23 02:34:35.910035+00
8218,2.0200,2026-05-23 02:35:01.018558+00
8219,13.6000,2026-05-23 02:35:50.2478+00
8220,3.7700,2026-05-23 02:36:15.423472+00
8221,1.8500,2026-05-23 02:36:40.488918+00
8222,1.0100,2026-05-23 02:36:48.831636+00
8223,1.2400,2026-05-23 02:37:05.550639+00
8224,1.9300,2026-05-23 02:37:30.427417+00
8225,3.8900,2026-05-23 02:37:55.014992+00
8226,1.4700,2026-05-23 02:38:11.528949+00
8227,42.2600,2026-05-23 02:39:17.465074+00
8228,2.3100,2026-05-23 02:39:42.422824+00
8229,4.3100,2026-05-23 02:40:07.393971+00
8230,1.6900,2026-05-23 02:40:32.259516+00
8231,6.9900,2026-05-23 02:41:05.582359+00
8232,25.2000,2026-05-23 02:42:03.538456+00
8233,7.1500,2026-05-23 02:42:36.762727+00
8234,1.8900,2026-05-23 02:43:01.776712+00
8235,1.7100,2026-05-23 02:43:18.46889+00
8236,1.3000,2026-05-23 02:43:35.071478+00
8237,71.5000,2026-05-23 02:44:40.925432+00
8238,2.5000,2026-05-23 02:45:06.074243+00
8239,1.4000,2026-05-23 02:45:22.64102+00
8240,3.5800,2026-05-23 02:45:55.764117+00
8241,1.2200,2026-05-23 02:46:12.633604+00
8242,2.0200,2026-05-23 02:46:29.128438+00
8243,1.1400,2026-05-23 02:46:45.961548+00
8244,2.9500,2026-05-23 02:47:11.024814+00
8245,6.4800,2026-05-23 02:47:52.494622+00
8246,1.3800,2026-05-23 02:48:09.224388+00
8247,1.7300,2026-05-23 02:48:25.944201+00
8248,1.2400,2026-05-23 02:48:42.571958+00
8249,2.1000,2026-05-23 02:49:07.647709+00
8250,3.4200,2026-05-23 02:49:32.470603+00
8251,4.6600,2026-05-23 02:50:05.709463+00
8252,1.2300,2026-05-23 02:50:22.238067+00
8253,1.4100,2026-05-23 02:50:38.921122+00
8254,3.2200,2026-05-23 02:51:12.14692+00
8255,26.5300,2026-05-23 02:52:01.5213+00
8256,7.3600,2026-05-23 02:52:43.049056+00
8257,1.3700,2026-05-23 02:52:59.671204+00
8258,1.2100,2026-05-23 02:53:16.462953+00
8259,4.8300,2026-05-23 02:53:49.844434+00
8260,3.9000,2026-05-23 02:54:14.530392+00
8261,1.3500,2026-05-23 02:54:31.281776+00
8262,1.6100,2026-05-23 02:54:56.124446+00
8263,1.7600,2026-05-23 02:55:12.895749+00
8264,1.2000,2026-05-23 02:55:29.525041+00
8265,4.9100,2026-05-23 02:56:36.120078+00
8266,14.1800,2026-05-23 02:57:26.268622+00
8267,1.2100,2026-05-23 02:57:34.515254+00
8268,92.6500,2026-05-23 02:58:48.600465+00
8269,1.3100,2026-05-23 02:59:05.28909+00
8270,1.0400,2026-05-23 02:59:13.746948+00
8271,1.6700,2026-05-23 02:59:38.717474+00
8272,1.1700,2026-05-23 02:59:55.52775+00
8273,1.1500,2026-05-23 03:00:03.769669+00
8274,2.3600,2026-05-23 03:00:28.457491+00
8275,3.6900,2026-05-23 03:01:01.741722+00
8276,76.4100,2026-05-23 03:02:07.675995+00
8277,2.5100,2026-05-23 03:02:32.755236+00
8278,6.0000,2026-05-23 03:03:05.848358+00
8279,3.7300,2026-05-23 03:03:38.892079+00
8280,2.0900,2026-05-23 03:04:03.779205+00
8281,1.8900,2026-05-23 03:04:20.494609+00
8282,3.0300,2026-05-23 03:04:45.326666+00
8283,1.0700,2026-05-23 03:05:02.03607+00
8284,1.7200,2026-05-23 03:05:18.798989+00
8285,1.7200,2026-05-23 03:05:43.688265+00
8286,1.0800,2026-05-23 03:05:52.018068+00
8287,10.0100,2026-05-23 03:06:33.318963+00
8288,1.4500,2026-05-23 03:06:58.476298+00
8289,1.6100,2026-05-23 03:07:15.162545+00
8290,1.7100,2026-05-23 03:07:31.979808+00
8291,8.2000,2026-05-23 03:08:13.410387+00
8292,181.6300,2026-05-23 03:09:27.370979+00
8293,2.4000,2026-05-23 03:09:52.357478+00
8294,1.6800,2026-05-23 03:10:17.334046+00
8295,1.2100,2026-05-23 03:10:33.919953+00
8296,10.0500,2026-05-23 03:11:15.339048+00
8297,4.3700,2026-05-23 03:11:40.332686+00
8298,1.0800,2026-05-23 03:11:57.054651+00
8299,1.5200,2026-05-23 03:12:13.658575+00
8300,1.5900,2026-05-23 03:12:38.973392+00
8301,3.7800,2026-05-23 03:13:04.327422+00
8302,3.3300,2026-05-23 03:13:29.216836+00
8303,1.0900,2026-05-23 03:14:27.35678+00
8304,1.4800,2026-05-23 03:14:43.952187+00
8305,3.0000,2026-05-23 03:15:08.974897+00
8306,1.4900,2026-05-23 03:15:25.498733+00
8307,98.4600,2026-05-23 03:16:39.703201+00
8308,1.1700,2026-05-23 03:16:56.419054+00
8309,1.2300,2026-05-23 03:17:13.116401+00
8310,2.1300,2026-05-23 03:17:29.723924+00
8311,4.6000,2026-05-23 03:18:03.605692+00
8312,1.9300,2026-05-23 03:18:28.709208+00
8313,1.3900,2026-05-23 03:18:45.299469+00
8314,6.9900,2026-05-23 03:19:18.701781+00
8315,1.7200,2026-05-23 03:19:35.333534+00
8316,1.6500,2026-05-23 03:20:00.601163+00
8317,1.0300,2026-05-23 03:20:08.861664+00
8318,9.5400,2026-05-23 03:20:50.293437+00
8319,7.9800,2026-05-23 03:21:31.825214+00
8320,12.8900,2026-05-23 03:22:13.337869+00
8321,1.2200,2026-05-23 03:22:29.987933+00
8322,8.3600,2026-05-23 03:23:11.928882+00
8323,1.8300,2026-05-23 03:23:36.976803+00
8324,1.4900,2026-05-23 03:23:53.71906+00
8325,1.0200,2026-05-23 03:24:01.997076+00
8326,1.3200,2026-05-23 03:24:18.51066+00
8327,1.8000,2026-05-23 03:24:43.705269+00
8328,14.5900,2026-05-23 03:25:24.939749+00
8329,1.1500,2026-05-23 03:25:41.555203+00
8330,1.2800,2026-05-23 03:25:58.323904+00
8331,1.6000,2026-05-23 03:26:14.799668+00
8332,1.5500,2026-05-23 03:26:39.828397+00
8333,2.6100,2026-05-23 03:27:04.917158+00
8334,1.2000,2026-05-23 03:27:13.272536+00
8335,1.1000,2026-05-23 03:27:29.866221+00
8336,2.5500,2026-05-23 03:27:54.893619+00
8337,1.7700,2026-05-23 03:28:19.882385+00
8338,1.6400,2026-05-23 03:28:36.688911+00
8339,1.7100,2026-05-23 03:28:53.26701+00
8340,2.9700,2026-05-23 03:29:18.225043+00
8341,9.2300,2026-05-23 03:29:59.772657+00
8342,2.8000,2026-05-23 03:30:32.989731+00
8343,1.1000,2026-05-23 03:30:41.399907+00
8344,1.0400,2026-05-23 03:30:58.059387+00
8345,23.2700,2026-05-23 03:31:47.282034+00
8346,3.9100,2026-05-23 03:32:20.730305+00
8347,1.1700,2026-05-23 03:32:37.574969+00
8348,22.7500,2026-05-23 03:33:27.199481+00
8349,4.0000,2026-05-23 03:34:01.490809+00
8350,1.2200,2026-05-23 03:34:09.693586+00
8351,4.6900,2026-05-23 03:34:42.9204+00
8352,1.4200,2026-05-23 03:34:59.514434+00
8353,2.1400,2026-05-23 03:35:24.440377+00
8354,1.7000,2026-05-23 03:35:49.649197+00
8355,4.8500,2026-05-23 03:36:22.858401+00
8356,1.3200,2026-05-23 03:36:39.541361+00
8357,1.2800,2026-05-23 03:36:56.365739+00
8358,1.1800,2026-05-23 03:37:04.593103+00
8359,180.0500,2026-05-23 03:38:26.736581+00
8360,3.4600,2026-05-23 03:38:51.833481+00
8361,11.2200,2026-05-23 03:39:42.13431+00
8362,1.5200,2026-05-23 03:39:59.018883+00
8363,2.8900,2026-05-23 03:40:24.194956+00
8364,1.1900,2026-05-23 03:40:41.031683+00
8365,19.6900,2026-05-23 03:41:30.683096+00
8366,1.8600,2026-05-23 03:41:47.307639+00
8367,1.8600,2026-05-23 03:42:12.356728+00
8368,1.1300,2026-05-23 03:42:29.063027+00
8369,1.9700,2026-05-23 03:42:45.514353+00
8370,4.2400,2026-05-23 03:43:51.980487+00
8371,3.0700,2026-05-23 03:44:17.118534+00
8372,1.1100,2026-05-23 03:44:33.736604+00
8373,1.1600,2026-05-23 03:44:50.50425+00
8374,9.9400,2026-05-23 03:45:23.717517+00
8375,1.2500,2026-05-23 03:45:40.407474+00
8376,2.5900,2026-05-23 03:46:05.26368+00
8377,1.9900,2026-05-23 03:46:30.417084+00
8378,1.6300,2026-05-23 03:46:47.244795+00
8379,9.9400,2026-05-23 03:47:28.774313+00
8380,12.3700,2026-05-23 03:48:10.123225+00
8381,1.0500,2026-05-23 03:48:26.806005+00
8382,1.5800,2026-05-23 03:48:43.357457+00
8383,1.4600,2026-05-23 03:49:00.054529+00
8384,1.3000,2026-05-23 03:49:16.694915+00
8385,13.2900,2026-05-23 03:50:06.842468+00
8386,2.4700,2026-05-23 03:51:37.746082+00
8387,61.7300,2026-05-23 03:51:37.746082+00
8388,1.1200,2026-05-23 03:51:46.084233+00
8389,1.7200,2026-05-23 03:52:11.189806+00
8390,1.6500,2026-05-23 03:52:27.823707+00
8391,3.7300,2026-05-23 03:53:00.965708+00
8392,1.0100,2026-05-23 03:53:09.338128+00
8393,1.9800,2026-05-23 03:53:34.123488+00
8394,1.0900,2026-05-23 03:53:42.441729+00
8395,1.3900,2026-05-23 03:53:59.197372+00
8396,1.1700,2026-05-23 03:54:15.672258+00
8397,1.0400,2026-05-23 03:54:32.334353+00
8398,2.9600,2026-05-23 03:54:57.358401+00
8399,1.9200,2026-05-23 03:55:22.34135+00
8400,2.5400,2026-05-23 03:55:47.409804+00
8401,2.9700,2026-05-23 03:56:12.509872+00
8402,9.3800,2026-05-23 03:56:54.291896+00
8403,9.2400,2026-05-23 03:57:27.748897+00
8404,22.0200,2026-05-23 03:58:17.39446+00
8405,2.3600,2026-05-23 03:58:42.532321+00
8406,1.0200,2026-05-23 03:58:59.162647+00
8407,16.2300,2026-05-23 03:59:40.213957+00
8408,1.1600,2026-05-23 03:59:56.988384+00
8409,1.2500,2026-05-23 04:00:13.912029+00
8410,6.7300,2026-05-23 04:00:47.365957+00
8411,9.1700,2026-05-23 04:01:28.926723+00
8412,1.1600,2026-05-23 04:01:45.353877+00
8413,1.2400,2026-05-23 04:02:02.158241+00
8414,1.0100,2026-05-23 04:02:18.853282+00
8415,1.0900,2026-05-23 04:02:27.090017+00
8416,5.5300,2026-05-23 04:03:00.281957+00
8417,1.9100,2026-05-23 04:03:25.207241+00
8418,1.9200,2026-05-23 04:03:50.202795+00
8419,2.2500,2026-05-23 04:04:06.754121+00
8420,3.6400,2026-05-23 04:04:40.191523+00
8421,3.0000,2026-05-23 04:05:05.314698+00
8422,1.1900,2026-05-23 04:05:21.802619+00
8423,8.0700,2026-05-23 04:06:03.362496+00
8424,2.3000,2026-05-23 04:06:20.272684+00
8425,1.3600,2026-05-23 04:06:36.827031+00
8426,1.0900,2026-05-23 04:06:53.560303+00
8427,1.0500,2026-05-23 04:07:10.216953+00
8428,2.5700,2026-05-23 04:07:35.38493+00
8429,1.2300,2026-05-23 04:07:51.999003+00
8430,1.0300,2026-05-23 04:08:00.32021+00
8431,8.3200,2026-05-23 04:08:41.744721+00
8432,3.6900,2026-05-23 04:09:15.106055+00
8433,1.0200,2026-05-23 04:09:23.441863+00
8434,2.2300,2026-05-23 04:09:48.411609+00
8435,1.0700,2026-05-23 04:10:05.16354+00
8436,3.4900,2026-05-23 04:10:30.274997+00
8437,3.7900,2026-05-23 04:11:03.740949+00
8438,2.1800,2026-05-23 04:11:20.297931+00
8439,1.6700,2026-05-23 04:11:45.468106+00
8440,9.0700,2026-05-23 04:12:18.862201+00
8441,4.1900,2026-05-23 04:12:43.808217+00
8442,1.8500,2026-05-23 04:13:08.928374+00
8443,1.2700,2026-05-23 04:13:25.552149+00
8444,3.9800,2026-05-23 04:13:50.545632+00
8445,1.5700,2026-05-23 04:14:15.270596+00
8446,3.3300,2026-05-23 04:14:40.256695+00
8447,9.4000,2026-05-23 04:15:21.814439+00
8448,1.0900,2026-05-23 04:15:38.568714+00
8449,1.2200,2026-05-23 04:15:55.259717+00
8450,3.9100,2026-05-23 04:16:20.004269+00
8451,1.2700,2026-05-23 04:16:36.592603+00
8452,3.7800,2026-05-23 04:17:09.980747+00
8453,2.5200,2026-05-23 04:17:34.832926+00
8454,1.4100,2026-05-23 04:17:51.649945+00
8455,9.0100,2026-05-23 04:18:24.888626+00
8456,13.3900,2026-05-23 04:19:06.371609+00
8457,2.1800,2026-05-23 04:19:31.306905+00
8458,2.0200,2026-05-23 04:19:56.323372+00
8459,2.1600,2026-05-23 04:20:12.861855+00
8460,2.6000,2026-05-23 04:20:37.799751+00
8461,1.7500,2026-05-23 04:21:02.885004+00
8462,10.0000,2026-05-23 04:21:44.501896+00
8463,2.2700,2026-05-23 04:22:09.597309+00
8464,5.6600,2026-05-23 04:22:42.800422+00
8465,1.6000,2026-05-23 04:22:59.561621+00
8466,1.0600,2026-05-23 04:23:16.21941+00
8467,2.8000,2026-05-23 04:23:41.224163+00
8468,9.9000,2026-05-23 04:24:14.670194+00
8469,1.2400,2026-05-23 04:24:31.355334+00
8470,6.3400,2026-05-23 04:25:04.695165+00
8471,35.7500,2026-05-23 04:26:02.406231+00
8472,9.1700,2026-05-23 04:26:43.995935+00
8473,1.2900,2026-05-23 04:27:00.625996+00
8474,1.0100,2026-05-23 04:27:17.206398+00
8475,1.0200,2026-05-23 04:27:25.509647+00
8476,1.6900,2026-05-23 04:27:50.528041+00
8477,1.1800,2026-05-23 04:28:07.218118+00
8478,2.2600,2026-05-23 04:28:23.827894+00
8479,13.6900,2026-05-23 04:29:13.746614+00
8480,1.1500,2026-05-23 04:29:30.509533+00
8481,1.3400,2026-05-23 04:29:47.166032+00
8482,2.1600,2026-05-23 04:30:03.78512+00
8483,2.1200,2026-05-23 04:30:28.827863+00
8484,3.4700,2026-05-23 04:30:53.866739+00
8485,1.1500,2026-05-23 04:31:10.423432+00
8486,1.3000,2026-05-23 04:31:27.044712+00
8487,2.0900,2026-05-23 04:31:52.211147+00
8488,1.0800,2026-05-23 04:32:09.151643+00
8489,1.2100,2026-05-23 04:32:17.513425+00
8490,1.1700,2026-05-23 04:32:33.977747+00
8491,1.5400,2026-05-23 04:32:50.644912+00
8492,1.8500,2026-05-23 04:33:15.610017+00
8493,1.1200,2026-05-23 04:33:32.26347+00
8494,2.6500,2026-05-23 04:33:57.319143+00
8495,38.9300,2026-05-23 04:34:54.95543+00
8496,20.5200,2026-05-23 04:35:44.842558+00
8497,1.8000,2026-05-23 04:36:01.525601+00
8498,1.1100,2026-05-23 04:36:18.2912+00
8499,3.4200,2026-05-23 04:36:51.478189+00
8500,1.0300,2026-05-23 04:36:59.904016+00
8501,1.8500,2026-05-23 04:37:25.034919+00
8502,1.2600,2026-05-23 04:37:41.855237+00
8503,2.4500,2026-05-23 04:37:58.385249+00
8504,2.1300,2026-05-23 04:38:23.202829+00
8505,3.9000,2026-05-23 04:38:56.376947+00
8506,4.4000,2026-05-23 04:39:29.809782+00
8507,1.0400,2026-05-23 04:39:38.176505+00
8508,4.1100,2026-05-23 04:40:11.774217+00
8509,2.4700,2026-05-23 04:40:45.009838+00
8510,1.0600,2026-05-23 04:40:45.009838+00
8511,6.9700,2026-05-23 04:41:26.589456+00
8512,6.9100,2026-05-23 04:41:59.950415+00
8513,6.9400,2026-05-23 04:42:41.679079+00
8514,1.4700,2026-05-23 04:42:58.338437+00
8515,2.1100,2026-05-23 04:43:15.112983+00
8516,47.9700,2026-05-23 04:44:21.30082+00
8517,12.0400,2026-05-23 04:45:02.575808+00
8518,1.5600,2026-05-23 04:45:19.268057+00
8519,1.5000,2026-05-23 04:45:44.308188+00
8520,2.3800,2026-05-23 04:46:01.193044+00
8521,3.8900,2026-05-23 04:46:34.38576+00
8522,9.2000,2026-05-23 04:47:15.914208+00
8523,9.8600,2026-05-23 04:47:49.348083+00
8524,3.1600,2026-05-23 04:48:22.720227+00
8525,1.0500,2026-05-23 04:48:31.027351+00
8526,4.3300,2026-05-23 04:49:04.393077+00
8527,4.1700,2026-05-23 04:49:37.635038+00
8528,1.4200,2026-05-23 04:49:54.357814+00
8529,9.0000,2026-05-23 04:50:35.858295+00
8530,1.3000,2026-05-23 04:50:52.54996+00
8531,2.9400,2026-05-23 04:51:17.502558+00
8532,9.9000,2026-05-23 04:51:50.813883+00
8533,6.6700,2026-05-23 04:52:23.937702+00
8534,3.3900,2026-05-23 04:52:57.749522+00
8535,1.4800,2026-05-23 04:53:14.584785+00
8536,2.7900,2026-05-23 04:53:39.705169+00
8537,1.0100,2026-05-23 04:53:56.217324+00
8538,2.9600,2026-05-23 04:54:21.227165+00
8539,15.5700,2026-05-23 04:55:10.870631+00
8540,8.1100,2026-05-23 04:55:43.84082+00
8541,1.8700,2026-05-23 04:56:09.054497+00
8542,2.9200,2026-05-23 04:56:34.214163+00
8543,2.7000,2026-05-23 04:56:59.236909+00
8544,1.3000,2026-05-23 04:57:15.915891+00
8545,3.0800,2026-05-23 04:57:40.843965+00
8546,1.4100,2026-05-23 04:57:57.344652+00
8547,1.2100,2026-05-23 04:58:13.916563+00
8548,13.8500,2026-05-23 04:59:03.79843+00
8549,1.6800,2026-05-23 04:59:20.372993+00
8550,1.9700,2026-05-23 04:59:45.621921+00
8551,9.0600,2026-05-23 05:00:18.950977+00
8552,1.0200,2026-05-23 05:00:27.173332+00
8553,1.2700,2026-05-23 05:00:43.834675+00
8554,1.2000,2026-05-23 05:01:00.534828+00
8555,1.0900,2026-05-23 05:01:17.248375+00
8556,1.0500,2026-05-23 05:01:34.028701+00
8557,7.8600,2026-05-23 05:02:07.08705+00
8558,3.2900,2026-05-23 05:02:40.544259+00
8559,1.3700,2026-05-23 05:02:57.184462+00
8560,2.0400,2026-05-23 05:03:13.882718+00
8561,1.2900,2026-05-23 05:03:30.569895+00
8562,8.8100,2026-05-23 05:04:12.194655+00
8563,1.0900,2026-05-23 05:04:28.889024+00
8564,1.7400,2026-05-23 05:04:45.397761+00
8565,2.3200,2026-05-23 05:05:10.519567+00
8566,2.4800,2026-05-23 05:05:35.480462+00
8567,2.6100,2026-05-23 05:06:00.537911+00
8568,1.1200,2026-05-23 05:06:17.119731+00
8569,2.8900,2026-05-23 05:06:42.1357+00
8570,3.1200,2026-05-23 05:07:07.013077+00
8571,1.2300,2026-05-23 05:07:23.586952+00
8572,9.3400,2026-05-23 05:08:13.388952+00
8573,1.3900,2026-05-23 05:08:13.388952+00
8574,1.1700,2026-05-23 05:08:30.209051+00
8575,42.3600,2026-05-23 05:09:28.362917+00
8576,1.1300,2026-05-23 05:09:44.949909+00
8577,1.8900,2026-05-23 05:10:10.289975+00
8578,1.7600,2026-05-23 05:10:26.856025+00
8579,2.2900,2026-05-23 05:10:51.859979+00
8580,1.1000,2026-05-23 05:11:08.557028+00
8581,1.9300,2026-05-23 05:11:25.191066+00
8582,7.0500,2026-05-23 05:12:06.807436+00
8583,7.8700,2026-05-23 05:12:39.777946+00
8584,47.1400,2026-05-23 05:13:45.839433+00
8585,1.2100,2026-05-23 05:14:02.722975+00
8586,3.0600,2026-05-23 05:14:27.77841+00
8587,1.3500,2026-05-23 05:14:44.338617+00
8588,2.7900,2026-05-23 05:15:09.525371+00
8589,1.5000,2026-05-23 05:15:25.881922+00
8590,1.4800,2026-05-23 05:15:42.493028+00
8591,4.2600,2026-05-23 05:16:15.653562+00
8592,2.9700,2026-05-23 05:16:40.527013+00
8593,1.1400,2026-05-23 05:16:57.093208+00
8594,1.0100,2026-05-23 05:17:13.742676+00
8595,1.4000,2026-05-23 05:17:30.41953+00
8596,13.0500,2026-05-23 05:18:11.784015+00
8597,7.1300,2026-05-23 05:18:53.301965+00
8598,9.0000,2026-05-23 05:19:26.716812+00
8599,2.5600,2026-05-23 05:19:51.508292+00
8600,1.4700,2026-05-23 05:20:08.029072+00
8601,3.3300,2026-05-23 05:20:41.236787+00
8602,1.6700,2026-05-23 05:20:58.071931+00
8603,29.0300,2026-05-23 05:21:55.789731+00
8604,1.2600,2026-05-23 05:22:12.591789+00
8605,1.6900,2026-05-23 05:22:29.164308+00
8606,11.0000,2026-05-23 05:23:10.292681+00
8607,60.5600,2026-05-23 05:24:16.432726+00
8608,8.2900,2026-05-23 05:24:58.1519+00
8609,2.0000,2026-05-23 05:25:14.802376+00
8610,1.4900,2026-05-23 05:25:39.817633+00
8611,1.4200,2026-05-23 05:25:56.502488+00
8612,1.3100,2026-05-23 05:26:13.408901+00
8613,8.9600,2026-05-23 05:26:55.027687+00
8614,1.4200,2026-05-23 05:27:11.71004+00
8615,3.8400,2026-05-23 05:27:36.45812+00
8616,2.5700,2026-05-23 05:28:09.874343+00
8617,19.0500,2026-05-23 05:28:59.990605+00
8618,4.0400,2026-05-23 05:29:24.812346+00
8619,1.7700,2026-05-23 05:29:50.007396+00
